label,raw_text,text
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","If you do not, your prize will go to another customer. T&C at 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
ham,How much is torch in 9ja.,How much is torch in 9ja.
ham,"Doing nothing, then u not having dinner w us?","Doing nothing, then you not having dinner w us?"
ham,How are you. Just checking up on you,How are you. Just checking up on you
ham,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
ham,Mathews or tait or edwards or anderson,Mathews or tait or edwards or anderson
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,yeah sure thing mate haunt got all my stuff sorted but i am going sound anyway promoting hex for .by the way who is this? do not know number. Joke
ham,No need lar i go engin? Cos my sis at arts today...,No need lar i go engin? Cos my sis at arts today...
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,Thanks honey but still have not heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",", i am .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,"
ham,S.i'm watching it in live..,S.i am watching it in live..
ham,"see you then, we're all christmassy here!","see you then, we are all christmassy here!"
ham,"K I'm ready,  &lt;#&gt; ?","K I am ready, <#> ?"
ham,what are your new years plans?,what are your new years plans?
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is","Only just got this message, not ignoring you. Yes, i was. Shopping that is"
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,Dear :-/ why you mood off. I cannot drive so i brother to drive
ham,When did dad get back.,When did dad get back.
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.","Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
ham,Yes just finished watching days of our lives. I love it.,Yes just finished watching days of our lives. I love it.
ham,Juz go google n search 4 qet...,Juz go google n search 4 qet...
ham,Many times we lose our best ones bcoz we are ,Many times we lose our best ones bcoz we are
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8","Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
ham,Just getting back home,Just getting back home
ham,"Sorry, I'll call later  &lt;#&gt; mins","Sorry, I will call later <#> mins"
ham,Dun need to use dial up juz open da browser n surf...,Dun need to use dial up juz open da browser n surf...
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,As one of our registered subscribers you can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit","Awesome, plan to get here any time after like <#> , I will text you details in a wee bit"
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or you have no role in my life.
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""","For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
ham,You also didnt get na hi hi hi hi hi,You also did not get na hi hi hi hi hi
ham,Ya but it cant display internal subs so i gotta extract them,Ya but it cannot display internal subs so i got to extract them
ham,If i said anything wrong sorry de:-),If i said anything wrong sorry de:-)
ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,How stupid to say that i challenge god.You do not think at all on what i write instead you respond immed.
ham,"Yeah I should be able to, I'll text you when I'm ready to meet up","Yeah I should be able to, I will text you when I am ready to meet up"
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i do not make it hav gd night
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !","says that he is quitting at least5times a day so i wudn't take much notice of that. Nah, she did not mind. Are you going to see him again? Do you want to come to taunton tonight? YOU can tell me all about !"
ham,"When you get free, call me","When you get free, call me"
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,How have your little darlings been so far this week? Need a coffee run tomo?Cannot believe it is that time of week already …
ham,Still at west coast... Haiz... Ü'll take forever to come back...,Still at west coast... Haiz... Ü will take forever to come back...
ham,MMM ... Fuck .... Merry Christmas to me,MMM ... Fuck .... Merry Christmas to me
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,alright. Thanks for the advice. Enjoy your night out. I am about to try to get some sleep...
ham,Update your face book status frequently :),Update your face book status frequently :)
ham,Just now saw your message.it k da:),Just now saw your message.it k da:)
ham,Was it something u ate?,Was it something you ate?
ham,So what did the bank say about the money?,So what did the bank say about the money?
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,Aiyar dun disturb you liao... Thk you have lots 2 do aft you are cupboard come...
ham,Hey they r not watching movie tonight so i'll prob b home early...,Hey they r not watching movie tonight so i will prob b home early...
ham,Yar lor... How u noe? U used dat route too?,Yar lor... How you noe? YOU used dat route too?
ham,2mro i am not coming to gym machan. Goodnight.,2mro i am not coming to gym machan. Goodnight.
ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,Do Not think you need yellow card for uk travel. Ask someone that has gone before. If you do its just <#> bucks
ham,Can u look 4 me in da lib i got stuff havent finish yet.,Can you look 4 me in da lib i got stuff have not finish yet.
ham,Sounds great! Im going to sleep now. Have a good night!,Sounds great! I Am going to sleep now. Have a good night!
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,Do not b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
ham,How come u got nothing to do?,How come you got nothing to do?
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,Nothing will ever be easy. But do not be looking for a reason not to take a risk on life and love
ham,i want to grasp your pretty booty :),i want to grasp your pretty booty :)
ham,I've got it down to a tea. not sure which flavour,I have got it down to a tea. not sure which flavour
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,I am going 2 orchard now laready me reaching soon. YOU reaching?
ham,Dear i am not denying your words please,Dear i am not denying your words please
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
ham,COME BACK TO TAMPA FFFFUUUUUUU,COME BACK TO TAMPA FFFFUUUUUUU
ham,"2 celebrate my bday, y else?","2 celebrate my bday, y else?"
ham,Merry christmas to u too annie!,Merry christmas to you too annie!
ham,Please tell me you have some of that special stock you were talking about,Please tell me you have some of that special stock you were talking about
